FID,fstatus,akz,baujahr,fkt_faehig,bemerkung,oart,menge,rechts_w,hoch_w,land,gdb_geomattr_data,shape
wes.68627,1,,,0,,430,,352966,5790834,100000,,POINT (352966.2182 5790833.6697)
wes.68628,1,,,0,,430,,352781,5792265,100000,,POINT (352780.6847000001 5792265.1325)
wes.68629,1,,,1,,400,,350893,5792929,100000,,POINT (350893.02219999954 5792929.3661)
wes.68630,1,,,1,,400,,351984,5793715,100000,,POINT (351984.39749999996 5793715.0549)
wes.68631,1,,,1,,400,,354540,5789534,100000,,POINT (354540.1333999997 5789534.4936)
wes.68632,1,,,1,,400,,354256,5787760,100000,,POINT (354255.8534000004 5787759.864)
wes.68633,2,,,2,"Tiefbrunnen ca. 40 Jahre alt; bisher nur Elektrosanierung, ggf. weiterer Sanierungsbedarf",430,0,411448,5869390,100000,,POINT (411448.1015999997 5869390.379799999)
wes.68634,1,,,1,"unsanierter Tiefbrunnen aus DDR Zeiten, Lage im Totalreservat",430,,411053,5869639,100000,,POINT (411053.2703999998 5869639.3344)
wes.68635,1,,,1,"unsanierter Tiefbrunnen aus DDR Zeiten, Lage im Totalreservat ",430,,410942,5869237,100000,,POINT (410942.3563000001 5869236.757300001)
wes.68636,1,,,1,unsanierter Tiefbrunnen aus DDR Zeiten,430,,409141,5870263,100000,,POINT (409141.4342 5870263.040200001)
wes.68637,1,,,1,unsanierter Tiefbrunnen aus DDR Zeiten,430,,408515,5870469,100000,,POINT (408514.99980000034 5870468.5306)
wes.68638,2,,,2,"Tiefbrunnen ca. 40 Jahre alt; nur Elektrosanierung, ggf weiterer Sanierungsbedarf, mit Zisterne",430,30,408664,5869709,100000,,POINT (408663.6118000001 5869709.177100001)
wes.68639,2,,,2,"Tiefbrunnen ca. 40 Jahre alt; bisher nur Elektrosanierung,ggf weiterer Sanierungsbedarf",430,0,406000,5870556,100000,,POINT (406000.38680000044 5870555.6316)
wes.68640,2,,,2,unsanierter Tiefbrunnen aus DDR Zeiten; bisher nur Elektrosanierung;ggf weiterer Sanierungsbedarf,430,0,405525,5869659,100000,,POINT (405524.6924999999 5869659.331900001)
wes.68641,2,,,2,"Tiefbrunnen ca. 40 Jahre alt;bisher nur Elektrosanierung,ggf weiterer Sanierungsbedarf",430,0,407211,5869430,100000,,POINT (407211.10360000003 5869430.213199999)
wes.68642,1,,,1,unsanierter Tiefbrunnen aus DDR Zeiten,430,0,405095,5869089,100000,,POINT (405094.6096999999 5869089.086100001)
wes.68643,2,,,2,"Tiefbrunnen ca 40 Jahre alt;bisher nur Elektrosanierung,ggf weiterer Sanierungsbedarf",430,0,405202,5868175,100000,,POINT (405201.7123999996 5868174.9871)
wes.68644,1,,,1,unsanierter Tiefbrunnen aus DDR Zeiten,430,,407768,5865543,100000,,POINT (407767.79860000033 5865542.5096)
wes.68645,1,,,1,unsanierter Tiefbrunnen aus DDR Zeiten,430,,407200,5863592,100000,,POINT (407199.9539000001 5863592.192500001)
wes.68646,2,,,3,,410,,409147,5862500,100000,,POINT (409146.9737 5862499.900900001)
wes.68647,2,,,3,"Kleiner Glasowsee, solange nicht verlandet",424,,399661,5867241,100000,,POINT (399660.96800000034 5867240.790899999)
wes.68648,2,,,2,"Tiefbrunnen ca. 40 Jahre alt; bisher nur Elektrosanierung, ggf weiter Sanierungsbedarf",430,0,401117,5866607,100000,,POINT (401117.4656999996 5866607.3167)
wes.68649,1,,,1,"Klärung Pumpenhaus am Döllnfließ, Forderung Träger",450,0,399980,5869780,100000,,POINT (399979.9446999999 5869780.3321)
wes.68650,1,,,1,"Klärung Pumpenhaus am Döllnfließ, Forderung Träger",450,,399878,5869145,100000,,POINT (399877.64470000006 5869144.610200001)
wes.68651,1,,,1,"Klärung Pumpenhaus am Döllnfließ, Forderung Träger",450,0,400082,5870394,100000,,POINT (400082.24480000045 5870394.1326)
wes.68652,1,,,1,Klärung Pumpenhaus am Döllnfließ,450,0,400296,5871268,100000,,POINT (400295.5650000004 5871268.464299999)
wes.68653,1,,,1,unsanierter Tiefbrunnen aus DDR Zeiten,430,,402403,5869062,100000,,POINT (402403.35170000046 5869062.0305)
wes.68654,2,,,2,"Tiefbrunnen ca 40 Jahre alt; bisher nur Elektrosanierung, ggf weiterer Sanierungsbedarf ",430,,401536,5868955,100000,,POINT (401535.53890000004 5868954.602499999)
wes.68655,2,,,2,"Tiefbrunnen ca. 40 Jahre alt; bisher nur Elektrosanierung, ggf weiterer Sanierungsbedarf",430,,398000,5867829,100000,,POINT (397999.7076000003 5867829.3236)
wes.68656,1,,,1,unsanierter Tiefbrunnen aus DDR Zeiten,430,0,397360,5867834,100000,,POINT (397359.61319999956 5867834.466600001)
wes.68657,2,,,2,"Tiefbrunnen ca. 40 Jahre alt,bisher nur Elektrosanierung, ggf weiterer Sanierungsbedarf",430,,395022,5864054,100000,,POINT (395021.92760000005 5864054.3179)
wes.68658,1,,,1,unsanierter Tiefbrunnen aus DDR Zeiten,430,,404611,5868755,100000,,POINT (404610.82189999986 5868754.9856)
wes.68659,2,,,3,Hydrant an öffentlicher Straße,450,,396826,5864295,100000,,POINT (396825.87509999983 5864295.4868)
wes.68660,2,,,3,Hydrant an öffentlicher Straße,450,,397251,5865546,100000,,POINT (397250.82909999974 5865545.7765999995)
wes.68661,2,,,3,,480,,403883,5876530,100000,,POINT (403883.09970000014 5876530.3291)
wes.68662,2,,,3,,480,,403696,5876513,100000,,POINT (403696.42229999974 5876513.3585)
wes.68663,2,,,3,,480,60,402393,5876107,100000,,POINT (402392.67530000024 5876107.0605999995)
wes.68664,2,,,3,,480,60,401413,5876640,100000,,POINT (401413.36760000046 5876640.1394)
wes.68665,2,,,3,,480,60,400690,5876126,100000,,POINT (400690.49370000046 5876125.623)
wes.68666,2,,,3,,480,250,402082,5875019,100000,,POINT (402082.2241000002 5875019.315099999)
wes.68667,2,,,3,,480,60,399839,5873827,100000,,POINT (399838.5521999998 5873826.733200001)
wes.68668,1,,,0,,400,,328103,5790781,100000,,POINT (328103.19909999985 5790780.5963)
wes.68669,1,,,0,,400,,325701,5789250,100000,,POINT (325701.1057000002 5789250.2707)
wes.68670,2,,,3,,440,,369751,5828678,100000,,POINT (369750.57550000027 5828678.0229)
wes.68671,2,,,3,,440,,370268,5828562,100000,,POINT (370268.4464999996 5828562.1833999995)
wes.68672,1,,,1,,440,,371996,5827574,100000,,POINT (371995.81909999996 5827574.139900001)
wes.68673,1,,,1,,440,,374377,5826934,100000,,POINT (374377.34449999966 5826933.6152)
wes.68674,1,,,1,,440,,371860,5823373,100000,,POINT (371859.53720000014 5823373.251700001)
wes.68675,1,,,0,,440,,417959,5840669,100000,,POINT (417958.6405999996 5840669.4965)
wes.68676,1,,,1,Auf FS des Johanniter KKH Treuenbrietzen. Ausbau der Wege auf Karte nicht darstelbar aber möglich.,430,,354326,5772086,100000,,POINT (354325.81790000014 5772086.309)
wes.68677,1,,,0,,400,,330754,5791653,100000,,POINT (330754.0565999998 5791653.0526)
wes.68678,3,108009000257,2010,3,Löschwasserbrunnen,470,190,392677,5726720,100000,,POINT (392677.0739000002 5726719.9504)
wes.68679,2,,2014,3,,440,0,373934,5714246,100000,,POINT (373934.1468000002 5714246.3223)
wes.68680,2,,2014,3,,440,0,374143,5713566,100000,,POINT (374143.108 5713565.545700001)
wes.68681,3,,,3,,430,,335351,5842771,100000,,POINT (335350.85419999994 5842770.747300001)
wes.68682,2,,,3,befestigter Wendehammer Schwansee,410,,457778,5763599,100000,,POINT (457777.9718000004 5763599.3836)
wes.68683,1,,,1,Nicht vorhanden/gefunden bei Flächenbegang,400,,396566,5708325,100000,,POINT (396566.06769999955 5708325.283399999)
wes.68684,1,,,0,,440,,398699,5710026,100000,,POINT (398698.6854999997 5710025.5546)
wes.68685,1,,,0,,400,,397858,5706788,100000,,POINT (397857.5451999996 5706787.9793)
wes.68686,2,,,2,"Tiefbrunnen ca. 40 Jahre alt;bisher nur Elektrosanierung,ggf weiterer Sanierungsbedarf",430,,406337,5866470,100000,,POINT (406336.7134999996 5866469.680400001)
wes.68687,2,,,2,"Tiefbrunnen ca 40 Jahre alt,bisher nur Elektrosanierung,ggf weiter Sanierungsbedarf",430,,405735,5868402,100000,,POINT (405735.24069999997 5868402.356699999)
wes.68688,2,,,1,"LMBV Sperrgebiet
Folie Defekt: wenig Wasser
Wird nicht mehr instand gesetzt",470,,421673,5739672,100000,,POINT (421673 5739672)
wes.68689,2,,,0,,480,0,394818,5759935,100000,,POINT (394817.70100000035 5759934.6489)
wes.68690,2,,,0,,480,0,393919,5759496,100000,,POINT (393919.3640999999 5759496.143999999)
wes.68691,1,,,0,,400,,396422,5759322,100000,,POINT (396422.4807000002 5759321.592700001)
wes.68692,1,,,0,,400,,390613,5760418,100000,,POINT (390612.8371000001 5760418.101299999)
wes.68693,1,,,0,,400,,387227,5763294,100000,,POINT (387227.0683000004 5763293.5933)
wes.68694,2,,,3,2019 gebaut neben dem Dorfteich (Flach oder Tief-Brunnen?),440,,385985,5762408,100000,,POINT (385985.4194 5762408.1195)
wes.68695,2,,,3,,440,,378817,5768290,100000,,POINT (378816.73330000043 5768290.3784)
wes.68696,1,,,0,,430,,455076,5793453,100000,,POINT (455075.9013 5793453.0561999995)
wes.68697,1,,,0,,430,,456103,5792584,100000,,POINT (456102.7915000003 5792584.0156)
wes.68698,1,,,2,Bootshäuser am Forsthau sReiherholz Schlabornsee ,400,,357157,5891431,100000,,POINT (357156.9994000001 5891431.2763)
wes.68699,2,,,3,,410,,358389,5890904,100000,,POINT (358389.08249999955 5890903.8288)
wes.68700,2,,,3,Alte Badestelle Bützsee,410,,358394,5856301,100000,,POINT (358394.4896 5856301.1252)
wes.68701,2,,,3,Haussee,410,,361414,5890106,100000,,POINT (361413.59049999993 5890105.7247)
wes.68702,2,,,3,Badestelle Krummer See,410,,361632,5889198,100000,,POINT (361632.0865000002 5889198.4133)
wes.68703,2,,,3,offenes Gewässer - Böbereckensee,410,0,357778,5886073,100000,,POINT (357778.1794999996 5886072.612199999)
wes.68704,2,,,3,Campingplatz Warenthin ,410,,356994,5887104,100000,,POINT (356994.0834999997 5887104.065300001)
wes.68705,2,,,3,Campingplatz Steinablage ,410,,356599,5888147,100000,,POINT (356598.642 5888147.4922)
wes.68706,2,,,0,,470,,432639,5726569,100000,,POINT (432638.7993999999 5726568.647)
wes.68707,2,,,0,,470,,433586,5727459,100000,,POINT (433586.0215999996 5727459.3506000005)
wes.68708,2,,,0,,470,,431352,5727296,100000,,POINT (431351.6166000003 5727296.2348)
wes.68709,1,,,1,"gem. Riegelkonzept v. Hr. Kamphorst 08/2019 (Zustimmung Ordn.amt TF 09/2019),",400,,382790,5765954,100000,,POINT (382789.74540000036 5765954.3199000005)
wes.68710,1,,,1,,400,,384571,5765018,100000,,POINT (384571.2467 5765018.375600001)
wes.68711,1,,,1,Standort entspricht Karte  vom LK TF/Kreisbrandmeister Gausche v. 15.10.2019,400,,381253,5766611,100000,,POINT (381253.4332999997 5766611.2256000005)
wes.68712,1,,,1,,400,,370061,5854600,100000,,POINT (370060.82540000044 5854600.2871)
wes.68713,2,,,2,,470,,425353,5728595,100000,,POINT (425352.92069999967 5728594.827500001)
wes.68714,2,,,3,"Hydrant, Standrohranschluss",450,0,396844,5780333,100000,,POINT (396843.6513 5780333.337400001)
wes.68715,1,,,1,,400,,395670,5773799,100000,,POINT (395669.9280000003 5773798.679400001)
wes.68716,2,,,3,,410,,359970,5881799,100000,,POINT (359969.9347000001 5881798.7992)
wes.68717,1,,,1,,430,0,362045,5769097,100000,,POINT (362045.05620000046 5769096.6746)
wes.68718,1,,,0,,430,,320138,5778662,100000,,POINT (320137.68510000035 5778661.8597)
wes.68719,2,,,1,,470,,379841,5767242,100000,,POINT (379841.36390000023 5767242.4427000005)
wes.68720,2,,,3,,470,,385017,5765443,100000,,POINT (385016.7125000004 5765443.101)
wes.68721,2,,,3,Golmquelle,470,,386559,5764831,100000,,POINT (386559.0985000003 5764831.421499999)
wes.68722,2,,,3,,470,,381827,5762998,100000,,POINT (381827.2633999996 5762998.3725000005)
wes.68723,2,,,3,,470,,381369,5761892,100000,,POINT (381369.3158 5761892.4779)
wes.68724,2,,,3,Holbecker See-Südufer-Skaterbahn,410,,382738,5767441,100000,,POINT (382737.72869999986 5767441.068299999)
wes.68725,2,,,3,Holbecker See-Westufer-Skaterbahn,410,,382477,5767634,100000,,POINT (382476.7273000004 5767633.636399999)
wes.68726,1,,,0,,440,,341589,5823153,100000,,POINT (341589.4885 5823153.3521)
wes.68727,1,,,0,,440,,340001,5821837,100000,,POINT (340000.53249999974 5821837.1526999995)
wes.68728,1,,,0,,440,,335937,5821754,100000,,POINT (335937.15440000035 5821754.2480999995)
wes.68729,1,,,0,,440,,331188,5823126,100000,,POINT (331188.33970000036 5823126.0427)
wes.68730,2,,,3,,470,2,446706,5729181,100000,,POINT (446706.21630000044 5729180.9844)
wes.68731,2,,,3,,480,2,441542,5727764,100000,,POINT (441541.5581 5727764.2926)
wes.68732,2,,,1,"Löschteich 100m3
Folie undicht, verliert Wasser",470,0,330584,5854693,100000,,POINT (330583.9978 5854692.9946)
wes.68733,1,,,0,,400,,333285,5851739,100000,,POINT (333284.6766999997 5851739.378900001)
wes.68734,1,,,0,,400,,329568,5855569,100000,,POINT (329568.44600000046 5855569.2917)
wes.68735,1,,,0,,400,,307595,5861304,100000,,POINT (307595.1760999998 5861304.0206)
wes.68736,1,,,1,,400,,399209,5839973,100000,,POINT (399208.73280000035 5839973.2728)
wes.68737,1,,,1,,400,,397795,5842325,100000,,POINT (397794.66750000045 5842324.6428)
wes.68738,1,,,1,,400,,399647,5843781,100000,,POINT (399646.57409999985 5843780.8706)
wes.68739,2,,,3,,440,,399366,5875278,100000,,POINT (399365.5151000004 5875277.7733)
wes.68740,2,,,3,,470,,401353,5878841,100000,,POINT (401352.9590999996 5878841.413000001)
wes.68741,2,,,3,,470,0,405213,5875265,100000,,POINT (405213.05229999963 5875265.4901)
wes.68742,2,,,3,Saugrohr,410,,405252,5875632,100000,,POINT (405252.01219999976 5875632.4768)
wes.68743,1,,,1,,400,,441625,5803518,100000,,POINT (441624.6348000001 5803518.0934)
wes.68744,2,,,3,,470,3,439152,5723549,100000,,POINT (439152.46410000045 5723548.643300001)
wes.68745,1,,,2,Förderantrag gestellt,400,,428656,5838965,100000,,POINT (428655.8842000002 5838965.2991)
wes.68746,1,,,0,Tiefbrunnen,400,,315667,5810256,100000,,POINT (315666.5076000001 5810256.465500001)
wes.68747,1,,,0,,400,,449461,5793023,100000,,POINT (449461.1628999999 5793022.862199999)
wes.68748,1,,,0,,440,,462082,5786434,100000,,POINT (462082.2692999998 5786434.306600001)
wes.68749,1,,,0,,400,,456792,5785469,100000,,POINT (456792.05200000014 5785469.0327)
wes.68750,1,,,2,fehlende Rücksprache mit Waldeigentümer,400,,398727,5848782,100000,,POINT (398727.2101999996 5848782.1731)
wes.68751,2,,,3,Senftenberger See/ Südsee,410,,429304,5704069,100000,,POINT (429304.25069999974 5704068.761399999)
wes.68752,2,,,3,Senftenberger See,410,,429557,5703484,100000,,POINT (429557.05420000013 5703483.568)
wes.68753,2,,,3,Senftenberger See/ Aussichtsturm ,410,,431832,5703900,100000,,POINT (431832.2860000003 5703900.2257)
wes.68754,2,,,3,Senftenberger See / Strand Niemtsch,410,,429758,5705810,100000,,POINT (429758.3607999999 5705810.296800001)
wes.68755,1,,,0,,400,,423103,5756792,100000,,POINT (423102.85979999974 5756792.4266)
wes.68756,1,,,0,,400,,417753,5751839,100000,,POINT (417752.9101 5751839.036499999)
wes.68757,1,,,0,,400,,416635,5754139,100000,,POINT (416635.33299999963 5754139.0823)
wes.68758,1,,,0,,400,,409620,5748263,100000,,POINT (409619.8328999998 5748262.789799999)
wes.68759,1,,,0,,430,,329745,5814661,100000,,POINT (329745.3761 5814661.352399999)
wes.68760,1,,,0,,430,,329010,5814334,100000,,POINT (329009.91229999997 5814334.0886)
wes.68761,1,,,0,,400,,329017,5812539,100000,,POINT (329016.95019999985 5812539.416300001)
wes.68762,1,,,0,,400,,326214,5814971,100000,,POINT (326214.0943 5814971.021400001)
wes.68763,1,,,0,,430,,325141,5803634,100000,,POINT (325141.1261999998 5803634.1259)
wes.68764,1,,,0,,430,,327059,5802745,100000,,POINT (327059.08829999994 5802744.804500001)
wes.68765,1,,,0,,400,,329841,5803142,100000,,POINT (329840.82990000024 5803141.864499999)
wes.68766,1,,,0,,400,,329818,5802664,100000,,POINT (329817.61000000034 5802663.535)
wes.68767,1,,,0,,430,,329539,5801698,100000,,POINT (329538.97140000015 5801697.5879999995)
wes.68768,1,,,0,,430,,328740,5800198,100000,,POINT (328740.2076000003 5800197.583699999)
wes.68769,1,,,0,,430,,327282,5801442,100000,,POINT (327281.99909999967 5801442.169299999)
wes.68770,1,,,0,,430,,325545,5801790,100000,,POINT (325545.1520999996 5801790.467499999)
wes.68771,2,,,2,frei schneiden und entschlammen,470,180,400483,5742070,100000,,POINT (400483.0558000002 5742070.270199999)
wes.68772,1,,,0,"Henzendorfer See,
Gemeinde Neuzelle möchte an dieser Stelle LWE anlegen ",410,,468529,5766374,100000,,POINT (468528.5812999997 5766373.999500001)
wes.68773,2,,,0,Angabe zur Funktion fehlt,410,0,410386,5851104,100000,,POINT (410386.09049999993 5851103.9647)
wes.68774,1,,,1,,400,,391046,5766695,100000,,POINT (391045.86149999965 5766695.047599999)
wes.68775,1,,,1,,400,,392197,5766833,100000,,POINT (392197.2764999997 5766832.540200001)
wes.68776,1,,,1,,400,,393783,5765169,100000,,POINT (393782.5011 5765169.223099999)
wes.68777,1,,,1,,400,,385216,5762593,100000,,POINT (385216.06039999984 5762593.0342)
wes.68778,1,,,1,,400,,383501,5763233,100000,,POINT (383500.5959999999 5763232.6008)
wes.68779,1,,,1,,400,,381536,5762819,100000,,POINT (381536.4707000004 5762818.5713)
wes.68780,1,,,1,,400,0,378660,5762502,100000,,POINT (378659.54289999977 5762502.4684)
wes.68781,3,208319000068,2019,3,,440,800,415888,5699634,100000,,POINT (415887.79569999967 5699634.4397)
wes.68782,3,208319000068,2019,3,,440,800,416007,5697852,100000,,POINT (416006.7790000001 5697852.299799999)
wes.68783,3,208319000095,2019,3,,440,,385159,5711722,100000,,POINT (385159.29949999973 5711721.8598)
wes.68784,3,208319000042,2019,3,,430,,394386,5735464,100000,,POINT (394386.1394999996 5735463.706700001)
wes.68785,3,208319000071,2019,3,,430,,443098,5756096,100000,,POINT (443098.46860000025 5756095.818299999)
wes.68786,3,208319000070,2019,3,,430,,448953,5748354,100000,,POINT (448953.39180000033 5748353.9242)
wes.68787,3,208319000070,2019,3,,430,,444178,5748876,100000,,POINT (444177.96920000017 5748876.1129)
wes.68788,3,208319000064,2019,3,,430,,445687,5753391,100000,,POINT (445687.0016000001 5753390.5633000005)
wes.68789,3,208319000064,2019,3,,430,,447806,5753626,100000,,POINT (447806.12679999974 5753626.0868999995)
wes.68790,1,,,3,,430,,396331,5724292,100000,,POINT (396331.27859999985 5724292.369100001)
wes.68791,1,,,,,430,,333589,5899491,100000,,POINT (333589.15050000045 5899491.4987)
wes.68792,2,,,3,,470,,466718,5732441,100000,,POINT (466718 5732441)
wes.68793,2,,,3,,470,,461560,5730671,100000,,POINT (461559.89549999963 5730671.412599999)
wes.70204,2,,2020,3,,430,,355907,5788994,100000,,POINT (355906.5418999996 5788994.3682)
wes.70205,2,,2020,3,,430,,359586,5789689,100000,,POINT (359585.93879999965 5789689.044299999)
wes.70206,2,,2020,3,,430,,360890,5792728,100000,,POINT (360890.3979000002 5792727.7939)
wes.70207,1,,,3,,430,,407022,5703701,100000,,POINT (407021.75659999996 5703701.3233)
wes.70208,2,,,3,,400,,329756,5772659,100000,,POINT (329755.5513000004 5772659.2532)
wes.70209,1,,,,,440,,431169,5800512,100000,,POINT (431168.50769999996 5800512.201400001)
wes.70210,2,,2020,3,,410,,409743,5872090,100000,,POINT (409743.0360000003 5872089.5725)
wes.70211,3,208319000046,2019,3,,440,,414696,5695572,100000,,POINT (414695.6928000003 5695571.718800001)
wes.70212,3,208319000046,2019,3,,440,,414324,5697760,100000,,POINT (414324.25349999964 5697760.2521)
wes.70213,3,208319000112,2019,3,,440,,413043,5696307,100000,,POINT (413043.21559999976 5696306.869899999)
wes.70214,3,208319000082,219,3,,430,800,356291,5793063,100000,,POINT (356291.01180000044 5793063.487)
wes.70215,3,208319000082,2019,3,,430,800,354699,5793896,100000,,POINT (354699.29399999976 5793896.4277)
wes.70216,3,208319000082,2019,3,,430,800,356985,5794614,100000,,POINT (356985.1481999997 5794613.567)
wes.70217,3,208319000082,2019,3,,430,,355046,5791157,100000,,POINT (355045.65199999977 5791156.874)
wes.70218,3,208319000082,2019,3,,430,,357369,5791392,100000,,POINT (357369.22360000014 5791392.3212)
wes.70219,1,,,3,"Tiefbrunnen existiert bereits, daneben ein funtkionsfähiger gebaut",430,,390289,5740742,100000,,POINT (390289.00490000006 5740742.361300001)
wes.70220,1,,,,,430,,274022,5886150,100000,,POINT (274022.43180000037 5886150.388900001)
wes.70221,1,,,2,Änderung wegen E-Mail vom 18.09.2020 v. Frau Klingebeil,430,,368442,5838447,100000,,POINT (368442.29059999995 5838446.526900001)
wes.70222,1,,,0,,430,,313396,5782901,100000,,POINT (313395.9389000004 5782900.828400001)
wes.70223,1,,,,,430,,470617,5725004,100000,,POINT (470616.9380999999 5725003.586300001)
wes.70224,1,,,,,430,,466387,5723974,100000,,POINT (466386.6010999996 5723974.4827)
wes.70225,1,,,,,430,,320625,5772201,100000,,POINT (320624.55790000036 5772200.84)
